	lemma	word	aspect	disambig	db_id	text	Gender	Mood	Number	POS	Person	Tense	VerbForm	Voice	l_tok_3	l_tok_2	l_tok_1	r_tok_1	r_tok_2	r_tok_3	l_gr_1	l_gr_2	l_gr_3	r_gr_1	r_gr_2	r_gr_3	nsubj	nsubj_count	obj	obj_count	obl	obl_count	advmod	advmod_count	polarity	polarity_word
3583	reći	rekao	perf	perf	set-s1599	Američki ambasador u Beogradu Majkl Polt rekao je ove nedelje da je nezavisnost "jedan od potencijalnih ishoda" i da Srbija neće promeniti gledište međunarodne zajednice ponavljajući da je to neprihvatljivo.	Masc		Sing	VERB		Past	Part	Act	Beogradu	Majkl	Polt	je	ove	nedelje	r	e	k	o	a	k	[PAD]	0	[PAD]	0	nedelje	1	[PAD]	0	pos	[PAD]
3584	reći	rekao	perf	perf	set-s1632	Međutim, on je rekao da to nije njegova konačna ponuda.	Masc		Sing	VERB		Past	Part	Act	Međutim	on	je	da	to	nije	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3585	reći	rekao	perf	perf	set-s1657	Okruglom stolu su, kako se izveštava, prisustvovali predstavnici preko 20 španskih kompanija koje, kako je rekao portparol bugarske vlade Dimitar Conev, predstavljaju 80 procenata bruto društvenog proizvoda Španije.	Masc		Sing	VERB		Past	Part	Act	koje	kako	je	portparol	bugarske	vlade	r	e	k	o	a	k	portparol	1	[PAD]	0	[PAD]	0	kako	1	pos	[PAD]
3586	reći	rekao	perf	perf	set-s1663	Za mene grad Madrid predstavlja simbol mnogih stvari -- mladosti, doma, porodice i prijateljstva", rekao je bugarski lider primajući nagradu.	Masc		Sing	VERB		Past	Part	Act	porodice	i	prijateljstva	je	bugarski	lider	r	e	k	o	a	k	lider	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3587	reći	rekao	perf	perf	set-s1668	Podsekretar američkog Stejt departmenta Mark Grosman rekao je u Beogradu najvišim zvaničnicima Srbije i Crne Gore da njihova država već trpi posledice zbog nedovoljne saradnje sa Međunarodnim krivičnim sudom za bivšu Jugoslaviju (MKSJ).	Masc		Sing	VERB		Past	Part	Act	departmenta	Mark	Grosman	je	u	Beogradu	r	e	k	o	a	k	[PAD]	0	[PAD]	0	beogradu	1	[PAD]	0	pos	[PAD]
3588	reći	rekao	perf	perf	set-s1687	"Dvosmerna saradnja je model koji bi definitivno doprineo efikasnijem ispunjavanju međunarodnih obaveza", rekao je Koštunica.	Masc		Sing	VERB		Past	Part	Act	ispunjavanju	međunarodnih	obaveza	je	Koštunica	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3589	reći	rekao	perf	perf	set-s1692	"Obećavamo punu i potpunu saradnju sa tribunalom", rekao je Sanader u ponedeljak (12. januara) tokom svoje prve zvanične posete Briselu.	Masc		Sing	VERB		Past	Part	Act	saradnju	sa	tribunalom	je	Sanader	u	r	e	k	o	a	k	sanader	1	[PAD]	0	ponedeljak, posete	2	[PAD]	0	pos	[PAD]
3590	reći	rekao	perf	perf	set-s1696	"Mi smo potpisali sporazum sa predstavnicima srpske manjine, koji pružaju podršku našoj vladi", rekao je Sanader najavljujući planove za imenovanje nekoliko predstavnika srpske zajednice na položaje državnih sekretara u vladi.	Masc		Sing	VERB		Past	Part	Act	podršku	našoj	vladi	je	Sanader	najavljujući	r	e	k	o	a	k	sanader	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3591	reći	rekao	perf	perf	set-s1699	"Rekao sam premijeru doslovno isto što sam rekao i slovenačkom premijeru: 'lepo se ponašajte'", izjavio je novinarima predsednik Evropske komisije (EK) Romano Prodi posle sastanka sa Sanaderom.	Masc		Sing	VERB		Past	Part	Act	isto	što	sam	i	slovenačkom	premijeru	r	e	k	o	a	k	[PAD]	0	što	1	[PAD]	0	[PAD]	0	pos	[PAD]
3592	reći	rekao	perf	perf	set-s1700	"Ne želimo da se mešamo u bilo kakve unutrašnje probleme, ali smo vrlo zainteresovani za pronalaženje prijateljskih rešenja", rekao je Prodi dok je Sanader stajao pored njega.	Masc		Sing	VERB		Past	Part	Act	pronalaženje	prijateljskih	rešenja	je	Prodi	dok	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3593	reći	rekao	perf	perf	set-s1701	Uveravajući Prodija da će "biti pronađen način za rešavanje otvorenih pitanja" sa Slovenijom, Sanader je rekao da će se ministri inostranih poslova dveju zemalja sastati u petak, kao i da će se on za nekoliko nedelja sastati sa slovenačkim kolegom, Antonom Ropom.	Masc		Sing	VERB		Past	Part	Act	Slovenijom	Sanader	je	da	će	se	r	e	k	o	a	k	sanader	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3594	reći	rekao	perf	perf	set-s1713	"Bivši parlament je usporio proces povratka i sprečio efikasnu obnovu u ratom pogođenim oblastima", rekao je predsednik ZPH Josip Kompanović.	Masc		Sing	VERB		Past	Part	Act	ratom	pogođenim	oblastima	je	predsednik	ZPH	r	e	k	o	a	k	predsednik	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3595	reći	rekao	perf	perf	set-s1744	"To je konkretan korak koji će povećati mogućnosti za saradnju naših dveju zemalja i olakšati prelazak granice kako bi se olakšalo ispunjavanje cilja integracije, olakšalo kretanje građana i poboljšalo zajedničko opredeljenje naše dve zemlje za ulazak u EU", rekao je Poposki.	Masc		Sing	VERB		Past	Part	Act	ulazak	u	EU	je	Poposki	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3596	reći	rekao	perf	perf	set-s1772	"Smatram da je zaista vreme za iskren razgovor sa svim državama članicama, ali i sa Turskom," rekao je grčki šef diplomatije na seminaru koji je organizovao Evropski centar za politiku (European Policy Centre - EPC), sa sedištem u Briselu.	Masc		Sing	VERB		Past	Part	Act	i	sa	Turskom	je	grčki	šef	r	e	k	o	a	k	šef	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3597	reći	rekao	perf	perf	set-s1784	"Znam da kada se to pitanje bude postavilo evropskim građanima za nekoliko godina, neće se ticati današnje Turske," rekao je Drucas.	Masc		Sing	VERB		Past	Part	Act	ticati	današnje	Turske	je	Drucas	[PAD]	r	e	k	o	a	k	drucas	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3598	reći	rekao	perf	perf	set-s1787	On je, međutim, takođe rekao da se Ankara ne može nadati ulasku u EU sve dok bude držala hiljade turskih vojnika stacioniranih na severu Kipra, kao i da kiparski Grci mogu da nastave da blokiraju proces pridruživanja Turske.	Masc		Sing	VERB		Past	Part	Act	je	međutim	takođe	da	se	Ankara	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	takođe	1	pos	[PAD]
3599	reći	rekao	perf	perf	set-s1792	Kako prenosi agencija Rojters, on je rekao da bi EU trebalo da razmotri mogućnost da odredi 2018. godinu kao ciljni datum.	Masc		Sing	VERB		Past	Part	Act	Rojters	on	je	da	bi	EU	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3600	reći	rekao	perf	perf	set-s1794	Drucas je takođe rekao da bi, uprkos trenutnim finansijskim problemima, EU trebalo da pronađe potrebna sredstva za pomoć zemljama kandidatima u njihovim reformskim poduhvatima.	Masc		Sing	VERB		Past	Part	Act	Drucas	je	takođe	da	bi	uprkos	r	e	k	o	a	k	drucas	1	[PAD]	0	[PAD]	0	takođe	1	pos	[PAD]
3601	reći	rekao	perf	perf	set-s2009	Miljazim Salihu, kinematograf i direktor prištinske kompanije Genci za distribuciju filmova, rekao je za SETimes da Kosovo "najverovatnije u sledećih 200 godina neće dobiti glumca" njegovog kalibra.	Masc		Sing	VERB		Past	Part	Act	za	distribuciju	filmova	je	za	SETimes	r	e	k	o	a	k	[PAD]	0	[PAD]	0	setimes	1	[PAD]	0	pos	[PAD]
3602	reći	rekao	perf	perf	set-s2010	"On je bio izvanredan glumac, izuzetan čovek, sjajan i odan prijatelj, koji je za sobom ostavio filmove koji će ostati deo istorije evropske i svetske kinematografije", rekao je Salihu.	Masc		Sing	VERB		Past	Part	Act	i	svetske	kinematografije	je	Salihu	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3603	reći	rekao	perf	perf	set-s2012	"Bekimov rad, zbog vremena u kojem je radio i uloga koje je igrao, pripadao je svim narodima na teritoriji bivše Jugoslavije", rekao je Salihu.	Masc		Sing	VERB		Past	Part	Act	teritoriji	bivše	Jugoslavije	je	Salihu	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3604	reći	rekao	perf	perf	set-s2013	Radoslav Zelenović, direktor Jugoslovenske kinoteke u Beogradu, rekao je za SETimes da je Fehmiju pružio "neprocenjiv" doprinos jugoslovenskoj kinematografiji.	Masc		Sing	VERB		Past	Part	Act	kinoteke	u	Beogradu	je	za	SETimes	r	e	k	o	a	k	[PAD]	0	[PAD]	0	setimes	1	[PAD]	0	pos	[PAD]
3605	reći	rekao	perf	perf	set-s2015	Igrajući Boru u filmu Skupljači perja, Fehmiju je privukao pažnju i postao jedini glumac iz tog dela Evrope koji je ostvario istaknutu međunarodnu karijeru", rekao je Zelenović.	Masc		Sing	VERB		Past	Part	Act	istaknutu	međunarodnu	karijeru	je	Zelenović	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3606	reći	rekao	perf	perf	set-s2019	Govoreći na komemoraciji posle Fehmijuove smrti, njegov kolega i bivši srpski ministar kulture Branislav Lečić rekao je da je naučio puno toga od Fehmijua, sa kojim je počeo svoju glumačku karijeru.	Masc		Sing	VERB		Past	Part	Act	kulture	Branislav	Lečić	je	da	je	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3607	reći	rekao	perf	perf	set-s2020	"Fehmiju je bio najveći Srbin među Albancima i najveći Albanac među Srbima", rekao je Lečić.	Masc		Sing	VERB		Past	Part	Act	Albanac	među	Srbima	je	Lečić	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3608	reći	rekao	perf	perf	set-s2066	Srpski premijer Mirko Cvetković predviđa smanjenje rasta nacionalnog BDP-a za 4 odsto u 2009. godini, što je, kako je rekao, u suprotnosti sa nedavnim rekordnim godišnjim rastom BDP-a Srbije od 7 odsto.	Masc		Sing	VERB		Past	Part	Act	je	kako	je	u	suprotnosti	sa	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	kako	1	pos	[PAD]
3609	reći	rekao	perf	perf	set-s2188	"Kao i svi ostali, mi znamo za nepravde kojima su bile izvrgnute razne verske grupe zbog svojih različitosti", rekao je premijer Redžep Tajip Erdogan tokom večere sa predstavnicima hrišćanskih i jevrejskih fondacija.	Masc		Sing	VERB		Past	Part	Act	zbog	svojih	različitosti	je	premijer	Redžep	r	e	k	o	a	k	premijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3610	reći	rekao	perf	perf	set-s2197	Erdogan je rekao da želi ustav koji je "oslobođen ranijih sramota po demokratiju: ne ekskluzivan, nego inkluzivan, ne otuđujući nego zbližavajući, ne diskriminatoran nego integrišući i ne represivan nego oslobađajući".	Masc		Sing	VERB		Past	Part	Act	[PAD]	Erdogan	je	da	želi	ustav	r	e	k	o	a	k	erdogan	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3611	reći	rekao	perf	perf	set-s2230	"Načini na koje se interesi medija prepliću sa interesima političara i stepen do kojeg se vrši uticaj na medije radi ostvarivanja političke prednosti izazivaju veliku zabrinutost", rekao je Liponen.	Masc		Sing	VERB		Past	Part	Act	izazivaju	veliku	zabrinutost	je	Liponen	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3612	reći	rekao	perf	perf	set-s2302	"Kao predsednik Ustavnog suda Makedonije ja ne mogu da potpišem takvu odluku i zato podnosim ostavku", rekao je Jusufi.	Masc		Sing	VERB		Past	Part	Act	zato	podnosim	ostavku	je	Jusufi	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3613	reći	rekao	perf	perf	set-s2315	Zakon bi trebalo izmeniti i uskladiti sa ustavom", rekao je Suad Misini.	Masc		Sing	VERB		Past	Part	Act	uskladiti	sa	ustavom	je	Suad	Misini	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3614	reći	rekao	perf	perf	set-s2362	To je trebalo da bude minut za mir i ne želim da ono što radimo sada bude ispolitizovano", rekao je Bošković.	Masc		Sing	VERB		Past	Part	Act	sada	bude	ispolitizovano	je	Bošković	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3615	reći	rekao	perf	perf	set-s2371	Ministar inostranih poslova Češke Republike Karel Švarcenberg rekao je kosovskom premijeru Hašimu Tačiju tokom sastanka u ponedeljak (14. januara) u Prištini da će njegova zemlja "reagovati na proglašenje nezavisnosti Kosova u skladu sa drugim zemljama EU".	Masc		Sing	VERB		Past	Part	Act	Republike	Karel	Švarcenberg	je	kosovskom	premijeru	r	e	k	o	a	k	ministar	1	[PAD]	0	sastanka	1	[PAD]	0	pos	[PAD]
3616	reći	rekao	perf	perf	set-s2372	Pored toga, Švarcenberg je naglasio značaj plana EU da pošalje 1.800 civilnih zvaničnika na Kosovo da zamene misiju KFOR-a i rekao da će Češka Republika učestvovati u misiji EU, kao što je učestvovala u KFOR-u.	Masc		Sing	VERB		Past	Part	Act	KFOR	a	i	da	će	Češka	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3617	reći	rekao	perf	perf	set-s2388	Premijer Srbije Vojislav Koštunica, govoreći na sednici odbora guvernera EBRD, rekao je da je odluka da ta institucija održi svoju skupštinu u Beogradu "jasna poruka da svet od Srbije i Crne Gore očekuje da napreduje na putu evropskih integracija".	Masc		Sing	VERB		Past	Part	Act	odbora	guvernera	EBRD	je	da	je	r	e	k	o	a	k	premijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3618	reći	rekao	perf	perf	set-s2399	Koštunica je takođe rekao da odluka EBRD da održi skupštinu u Beogradu odražava stabilnost srpskih institucija -- što je posebno važno u svetlu očekivanog početka Pregovora o stabilizaciji i pridruživanju sa EU iduće jeseni.	Masc		Sing	VERB		Past	Part	Act	Koštunica	je	takođe	da	odluka	EBRD	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	takođe	1	pos	[PAD]
3619	reći	rekao	perf	perf	set-s2404	Toplo vas pozivam da stvorite bolju budućnost za tu zemlju i njen narod ulažući, otvarajući nova radna mesta i baveći se biznisom, što će biti dobro za sve nas", rekao je Lemijer, obraćajući se potencijalnim investitorima.	Masc		Sing	VERB		Past	Part	Act	za	sve	nas	je	Lemijer	obraćajući	r	e	k	o	a	k	lemijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3620	reći	rekao	perf	perf	set-s2416	Mislim da ćemo dobiti dosta pomoći od međunarodne zajednice u tom domenu, jer je u svačijem interesu da infrastruktura ovde bude bolja", rekao je srpski ministar finansija Mlađan Dinkić.	Masc		Sing	VERB		Past	Part	Act	ovde	bude	bolja	je	srpski	ministar	r	e	k	o	a	k	ministar	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3621	reći	rekao	perf	perf	set-s2417	Crnogorski premijer Milo Đukanović sa druge strane je rekao da jugoistočna Evropa ulazi u fazu pojačane stabilnosti što, između ostalog, pokazuje odluka EBRD da održi skup u Beogradu.	Masc		Sing	VERB		Past	Part	Act	druge	strane	je	da	jugoistočna	Evropa	r	e	k	o	a	k	premijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3622	reći	rekao	perf	perf	set-s2418	Premijer Crne Gore Milo Đukanović rekao je da jugoistočna Evropa ulazi u fazu pojačane stabilnosti.	Masc		Sing	VERB		Past	Part	Act	Gore	Milo	Đukanović	je	da	jugoistočna	r	e	k	o	a	k	premijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3623	reći	rekao	perf	perf	set-s2419	Koštunica je u sličnom tonu rekao da je sastanak EBRD "jasna poruka da svet računa na Srbiju i Crnu Goru na daljem putu evropskih integracija".	Masc		Sing	VERB		Past	Part	Act	u	sličnom	tonu	da	je	sastanak	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3624	reći	rekao	perf	perf	set-s2420	"Sa svojom gostoljubivošću, Srbija i Crna Gora pokazala je da ima svetlu budućnost", rekao je Lemijer na kraju skupštine, koju je nazvao potpunim uspehom.	Masc		Sing	VERB		Past	Part	Act	ima	svetlu	budućnost	je	Lemijer	na	r	e	k	o	a	k	lemijer	1	[PAD]	0	kraju	1	[PAD]	0	pos	[PAD]
3625	reći	rekao	perf	perf	set-s2422	Pozitivna ocena koju je Srbija i Crna Gora dobila 25. aprila u vezi sa studijom izvodljivosti o Stabilizaciji i pridruživanju EU "poslala je snažan signal investitorima", rekao je Lemijer.	Masc		Sing	VERB		Past	Part	Act	snažan	signal	investitorima	je	Lemijer	[PAD]	r	e	k	o	a	k	lemijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3626	reći	rekao	perf	perf	set-s2425	Lemijer je rekao da će EBRD pokušati da uspostavi dobru investicionu klimu, zaključi Sporazume o slobodnoj trgovini i obezbedi lakši pristup kreditima u jugoistočnoj Evropi za mala i srednja preduzeća.	Masc		Sing	VERB		Past	Part	Act	[PAD]	Lemijer	je	da	će	EBRD	r	e	k	o	a	k	lemijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3627	reći	rekao	perf	perf	set-s2477	Albanski premijer Sali Beriša rekao je da su otpuštanja deo izbornog obećanja o smanjenju obima vlade.	Masc		Sing	VERB		Past	Part	Act	premijer	Sali	Beriša	je	da	su	r	e	k	o	a	k	premijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3628	reći	rekao	perf	perf	set-s2486	Ja sam izjavio da sam za malu vladu, efikasnu i na dijeti", rekao je Beriša.	Masc		Sing	VERB		Past	Part	Act	i	na	dijeti	je	Beriša	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3629	reći	rekao	perf	perf	set-s2495	To je nešto što je neuobičajeno za evropsku demokratiju", rekao je Rama.	Masc		Sing	VERB		Past	Part	Act	za	evropsku	demokratiju	je	Rama	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3630	reći	rekao	perf	perf	set-s2526	Domaćinstva sa malim prihodima i nezaposleni najteže su pogođeni inflacijom u tom sektoru, rekao je on.	Masc		Sing	VERB		Past	Part	Act	u	tom	sektoru	je	on	[PAD]	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3631	reći	rekao	perf	perf	set-s2550	"Tačno je da niko ne postavlja članstvo u NATO-u kao uslov za članstvo Srbije u EU, ali je takođe tačno da ako želimo da uspostavimo sistem evropskih vrednosti u Srbiji, moramo da uključimo evroatlantski bezbednosni sistem", rekao je Šutanovac beogradskom dnevniku Pres, dodajući da ne vidi negativne posledice po Srbiju ako bi se pridružila NATO-u.	Masc		Sing	VERB		Past	Part	Act	evroatlantski	bezbednosni	sistem	je	Šutanovac	beogradskom	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3632	reći	rekao	perf	perf	set-s2551	Međutim, penzionisani vojni general Božidar Delić, sada predstavnik opozicione Srpske napredne stranke, rekao je da bi pridruživanjem Srbija izgubila podršku Rusije, svog ključnog saveznika.	Masc		Sing	VERB		Past	Part	Act	Srpske	napredne	stranke	je	da	bi	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3633	reći	rekao	perf	perf	set-s2555	Generalni sekretar NATO-a Anders Fog Rasmusen rekao je u oktobru 2009. godine da Alijansa želi da Srbija postane član.	Masc		Sing	VERB		Past	Part	Act	Anders	Fog	Rasmusen	je	u	oktobru	r	e	k	o	a	k	[PAD]	0	[PAD]	0	oktobru	1	[PAD]	0	pos	[PAD]
3634	reći	rekao	perf	perf	set-s2584	"Dvadeset godina kasnije ista stranka je na vlasti, uprkos činjenici da su građani živeli u četiri različite države", rekao je on.	Masc		Sing	VERB		Past	Part	Act	četiri	različite	države	je	on	[PAD]	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3635	reći	rekao	perf	perf	set-s2631	"Nemamo održiv napredak", rekao je Mustafa.	Masc		Sing	VERB		Past	Part	Act	Nemamo	održiv	napredak	je	Mustafa	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3636	reći	rekao	perf	perf	set-s2636	"Izveštaj pokazuje stvarnu situaciju na Kosovu", rekao je Berat Maćastena iz Kosovskog instituta za svetsku politiku za SETimes.	Masc		Sing	VERB		Past	Part	Act	situaciju	na	Kosovu	je	Berat	Maćastena	r	e	k	o	a	k	[PAD]	0	[PAD]	0	setimes	1	[PAD]	0	pos	[PAD]
3637	reći	rekao	perf	perf	set-s2639	"Moramo da budemo realni u pogledu rešavanja izazova", rekao je Maćastena, dodajući da je borba protiv organizovanog kriminala poremećena nedostatkom kontrole nad severnim Kosovom.	Masc		Sing	VERB		Past	Part	Act	pogledu	rešavanja	izazova	je	Maćastena	dodajući	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3638	reći	rekao	perf	perf	set-s2640	Ekonomija, rekao je on, mora da se unapredi kroz investicije.	Masc		Sing	VERB		Past	Part	Act	[PAD]	[PAD]	Ekonomija	je	on	mora	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3639	reći	rekao	perf	perf	set-s2643	Irska je spremna da podeli svoje iskustvo koje je stekla tokom dugotrajnog mirovnog procesa, rekao je premijer te zemlje kosovskim liderima.	Masc		Sing	VERB		Past	Part	Act	dugotrajnog	mirovnog	procesa	je	premijer	te	r	e	k	o	a	k	premijer	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3640	reći	rekao	perf	perf	set-s2648	"Irska je bila među prvim zemljama koje su priznale nezavisnost Kosova, jer verujemo da je njegova budućnost u EU", rekao je Kauen dodajući da je Irska spremna da podeli iskustvo iz svog dugotrajnog mirovnog procesa.	Masc		Sing	VERB		Past	Part	Act	budućnost	u	EU	je	Kauen	dodajući	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3641	reći	rekao	perf	perf	set-s2657	"Albanija postiže znatan napredak u reformama", rekao je on.	Masc		Sing	VERB		Past	Part	Act	napredak	u	reformama	je	on	[PAD]	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3642	reći	rekao	perf	perf	set-s2660	"Vladavina zakona znači da su svi ljudi jednaki pred zakonom", rekao je Viters.	Masc		Sing	VERB		Past	Part	Act	jednaki	pred	zakonom	je	Viters	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3643	reći	rekao	perf	perf	set-s2677	To je slučaj sa tom dvojicom igrača", rekao je Džavdžav dnevniku Hurijet.	Masc		Sing	VERB		Past	Part	Act	tom	dvojicom	igrača	je	Džavdžav	dnevniku	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3644	reći	rekao	perf	perf	set-s2683	To je naša dužnost", rekao je on.	Masc		Sing	VERB		Past	Part	Act	je	naša	dužnost	je	on	[PAD]	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3645	reći	rekao	perf	perf	set-s2702	U rezoluciji se "apsolutno ništa ne govori o teritorijalnom integritetu Savezne Republike Jugoslavije nakon prelaznog perioda", rekao je Koh.	Masc		Sing	VERB		Past	Part	Act	nakon	prelaznog	perioda	je	Koh	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3646	reći	rekao	perf	perf	set-s2706	Zapravo, rekao je Gevorgijan, to je bio jedan od razloga zbog kojih je Rusija glasala za rezoluciju.	Masc		Sing	VERB		Past	Part	Act	[PAD]	[PAD]	Zapravo	je	Gevorgijan	to	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3647	reći	rekao	perf	perf	set-s2718	"Uprkos zakonskom okviru i povećanim merama prikrivanja identiteta svedoka u sudskim procesima, broj svedoka koji su voljni da svedoče na sudu i dalje je veoma ograničen", rekao je on.	Masc		Sing	VERB		Past	Part	Act	je	veoma	ograničen	je	on	[PAD]	r	e	k	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3648	reći	rekao	perf	perf	set-s2719	"Slučajevi zastrašivanja svedoka beleže se redovno", rekao je Guldiman.	Masc		Sing	VERB		Past	Part	Act	beleže	se	redovno	je	Guldiman	[PAD]	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
3649	reći	rekao	perf	perf	set-s2724	"Bez efektivnih sredstava za zaštitu svedoka, bez obzira da li su oni žrtve ili optuženici koji sarađuju, Kosovo se ne može nadati bilo kakvom značajnom napretku u krivičnom gonjenju organizovanog kriminala ili drugih teških krivičnih dela", rekao je Guldiman novinarima.	Masc		Sing	VERB		Past	Part	Act	teških	krivičnih	dela	je	Guldiman	novinarima	r	e	k	o	a	k	[PAD]	0	[PAD]	0	novinarima	1	[PAD]	0	pos	[PAD]
3650	reći	rekao	perf	perf	set-s2765	"Umesto da bacaju mulj 25-30 km prema pučini, šlepovi su ga bacali ovde, blizu obale", rekao je dopisniku SETimes-a krajem septembra Angel Kišev, 80-godišnji ribar iz grada Černomorec.	Masc		Sing	VERB		Past	Part	Act	ovde	blizu	obale	je	dopisniku	SETimes	r	e	k	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
